File Name	Input	Output	Count
Actinoplanes_ianthinogenes_NBRC_13996	None	Trans_reg_C	3
Actinoplanes_ianthinogenes_NBRC_13996	None	SpoIIE	10
Actinoplanes_ianthinogenes_NBRC_13996	None	Sigma70_r2	11
Actinoplanes_ianthinogenes_NBRC_13996	None	Sigma70_r3	12
Actinoplanes_ianthinogenes_NBRC_13996	None	Sigma70_r4	11
Actinoplanes_ianthinogenes_NBRC_13996	AsnC_trans_reg	HTH_24	2
Actinoplanes_ianthinogenes_NBRC_13996	None	HTH_30	5
Actinoplanes_ianthinogenes_NBRC_13996	BTAD	Trans_reg_C	19
Actinoplanes_ianthinogenes_NBRC_13996	GAF	ANTAR	5
Actinoplanes_ianthinogenes_NBRC_13996	IclR	HTH_IclR	11
Actinoplanes_ianthinogenes_NBRC_13996	GyrI-like	MerR_1	2
Actinoplanes_ianthinogenes_NBRC_13996	HEAT_2	MerR_1	1
Actinoplanes_ianthinogenes_NBRC_13996	Peptidase_S24	LexA_DNA_bind	3
Actinoplanes_ianthinogenes_NBRC_13996	WHG	TetR_N	7
Actinoplanes_ianthinogenes_NBRC_13996	cNMP_binding	HTH_Crp_2	4
Actinoplanes_ianthinogenes_NBRC_13996	PAS	EAL	8
Actinoplanes_ianthinogenes_NBRC_13996	None	MerR_2	1
Actinoplanes_ianthinogenes_NBRC_13996	DeoRC	HTH_DeoR	5
Actinoplanes_ianthinogenes_NBRC_13996	Arg_repressor_C	Arg_repressor	1
Actinoplanes_ianthinogenes_NBRC_13996	None	Guanylate_cyc	3
Actinoplanes_ianthinogenes_NBRC_13996	TPR_12	Trans_reg_C	6
Actinoplanes_ianthinogenes_NBRC_13996	None	Rrf2	3
Actinoplanes_ianthinogenes_NBRC_13996	TetR_C	GntR	1
Actinoplanes_ianthinogenes_NBRC_13996	None	HTH_27	2
Actinoplanes_ianthinogenes_NBRC_13996	Fe_dep_repr_C	Fe_dep_repress	1
Actinoplanes_ianthinogenes_NBRC_13996	FeoA	Fe_dep_repress	1
Actinoplanes_ianthinogenes_NBRC_13996	None	GntR	7
Actinoplanes_ianthinogenes_NBRC_13996	ROK	MarR_2	2
Actinoplanes_ianthinogenes_NBRC_13996	Cupin_2	HTH_31	1
Actinoplanes_ianthinogenes_NBRC_13996	Ada_Zn_binding	HTH_18	1
Actinoplanes_ianthinogenes_NBRC_13996	AlkA_N	HTH_18	1
Actinoplanes_ianthinogenes_NBRC_13996	AHSA1	HTH_20	1
Actinoplanes_ianthinogenes_NBRC_13996	CoA_binding	Put_DNA-bind_N	1
Actinoplanes_ianthinogenes_NBRC_13996	None	HTH_17	5
Actinoplanes_ianthinogenes_NBRC_13996	None	CsrA	1
Actinoplanes_ianthinogenes_NBRC_13996	AhpC-TSA	HxlR	1
Actinoplanes_ianthinogenes_NBRC_13996	TPR_10	Trans_reg_C	2
Actinoplanes_ianthinogenes_NBRC_13996	Pep_deformylase	HTH_31	1
Actinoplanes_ianthinogenes_NBRC_13996	None	MerR-DNA-bind	1
Actinoplanes_ianthinogenes_NBRC_13996	B12-binding_2	MerR_1	1
Actinoplanes_ianthinogenes_NBRC_13996	GAF	EAL	3
Actinoplanes_ianthinogenes_NBRC_13996	Peripla_BP_4	LacI	1
Actinoplanes_ianthinogenes_NBRC_13996	TOBE	HTH_17	1
Actinoplanes_ianthinogenes_NBRC_13996	HEM4	Trans_reg_C	2
Actinoplanes_ianthinogenes_NBRC_13996	GAF	SpoIIE	4
Actinoplanes_ianthinogenes_NBRC_13996	None	HTH_IclR	2
Actinoplanes_ianthinogenes_NBRC_13996	None	HTH_DeoR	1
Actinoplanes_ianthinogenes_NBRC_13996	BTAD	HTH_31	1
Actinoplanes_ianthinogenes_NBRC_13996	TPR_12	HTH_31	2
Actinoplanes_ianthinogenes_NBRC_13996	HrcA	HTH_DeoR	1
Actinoplanes_ianthinogenes_NBRC_13996	LAGLIDADG_WhiA	HTH_WhiA	1
Actinoplanes_ianthinogenes_NBRC_13996	WhiA_N	HTH_WhiA	1
Actinoplanes_ianthinogenes_NBRC_13996	None	TrmB	1
Actinoplanes_ianthinogenes_NBRC_13996	GAF	Pkinase	1
Actinoplanes_ianthinogenes_NBRC_13996	Peripla_BP_3	HTH_DeoR	1
Actinoplanes_ianthinogenes_NBRC_13996	TPR_8	Trans_reg_C	1
Actinoplanes_ianthinogenes_NBRC_13996	AraC_binding	HTH_18	3
Actinoplanes_ianthinogenes_NBRC_13996	TetR_C_13	TetR_N	1
Actinoplanes_ianthinogenes_NBRC_13996	None	HTH_11	1
Actinoplanes_ianthinogenes_NBRC_13996	Citrate_synt	HTH_17	2
Actinoplanes_ianthinogenes_NBRC_13996	STAS_2	Sigma70_r2	1
Actinoplanes_ianthinogenes_NBRC_13996	STAS_2	Sigma70_r3	1
Actinoplanes_ianthinogenes_NBRC_13996	STAS_2	Sigma70_r4	1
Actinoplanes_ianthinogenes_NBRC_13996	None	RHH_1	1
Actinoplanes_ianthinogenes_NBRC_13996	PAS	SpoIIE	1
Actinoplanes_ianthinogenes_NBRC_13996	DICT	EAL	1
Actinoplanes_ianthinogenes_NBRC_13996	Rhodanese	HTH_5	1
Actinoplanes_ianthinogenes_NBRC_13996	Acetyltransf_1	MarR_2	1
Actinoplanes_ianthinogenes_NBRC_13996	LMWPc	HTH_20	1
Actinoplanes_ianthinogenes_NBRC_13996	None	HTH_26	1
Actinoplanes_ianthinogenes_NBRC_13996	HisKA_7TM	GGDEF	1
Actinoplanes_ianthinogenes_NBRC_13996	TipAS	MerR_1	1
Aeromicrobium_choanae_9H_4	LysR_substrate	HTH_1	10
Aeromicrobium_choanae_9H_4	GAF	ANTAR	4
Aeromicrobium_choanae_9H_4	None	Pkinase	5
Aeromicrobium_choanae_9H_4	None	HxlR	8
Aeromicrobium_choanae_9H_4	None	TetR_N	42
Aeromicrobium_choanae_9H_4	None	FUR	2
Aeromicrobium_choanae_9H_4	None	HTH_20	5
Aeromicrobium_choanae_9H_4	None	HTH_31	5
Aeromicrobium_choanae_9H_4	DJ-1_PfpI	HTH_18	2
Aeromicrobium_choanae_9H_4	None	Rrf2	2
Aeromicrobium_choanae_9H_4	None	HTH_30	3
Aeromicrobium_choanae_9H_4	EPSP_synthase	HTH_3	1
Aeromicrobium_choanae_9H_4	None	HTH_26	1
Aeromicrobium_choanae_9H_4	None	MerR_1	8
Aeromicrobium_choanae_9H_4	None	GerE	2
Aeromicrobium_choanae_9H_4	None	MarR_2	8
Aeromicrobium_choanae_9H_4	FCD	GntR	5
Aeromicrobium_choanae_9H_4	None	Sigma70_r4	3
Aeromicrobium_choanae_9H_4	TOBE	HTH_17	1
Aeromicrobium_choanae_9H_4	AraC_binding_2	HTH_18	1
Aeromicrobium_choanae_9H_4	None	HTH_3	4
Aeromicrobium_choanae_9H_4	None	MarR	7
Aeromicrobium_choanae_9H_4	Peptidase_S24	LexA_DNA_bind	1
Aeromicrobium_choanae_9H_4	IclR	HTH_IclR	3
Aeromicrobium_choanae_9H_4	None	Guanylate_cyc	1
Aeromicrobium_choanae_9H_4	ROK	HTH_24	1
Aeromicrobium_choanae_9H_4	TetR_C_6	TetR_N	1
Aeromicrobium_choanae_9H_4	Cupin_2	HTH_31	1
Aeromicrobium_choanae_9H_4	None	MerR	2
Aeromicrobium_choanae_9H_4	None	PadR	6
Aeromicrobium_choanae_9H_4	TetR_C	TetR_N	2
Aeromicrobium_choanae_9H_4	None	PSK_trans_fac	1
Aeromicrobium_choanae_9H_4	None	HTH_34	1
Aeromicrobium_choanae_9H_4	None	HTH_17	3
Aeromicrobium_choanae_9H_4	BTAD	Trans_reg_C	1
Aeromicrobium_choanae_9H_4	None	Vir_act_alpha_C	1
Aeromicrobium_choanae_9H_4	None	MerR-DNA-bind	1
Aeromicrobium_choanae_9H_4	Fe_dep_repr_C	Fe_dep_repress	1
Aeromicrobium_choanae_9H_4	None	HTH_AsnC-type	1
Aeromicrobium_choanae_9H_4	None	SpoIIE	1
Aeromicrobium_choanae_9H_4	B12-binding_2	MerR_1	1
Aeromicrobium_choanae_9H_4	cNMP_binding	HTH_Crp_2	1
Aeromicrobium_choanae_9H_4	DeoRC	HTH_DeoR	1
Aeromicrobium_choanae_9H_4	WHG	TetR_N	1
Aeromicrobium_choanae_9H_4	ROK	MarR_2	1
Aeromicrobium_choanae_9H_4	TetR_C_13	TetR_N	2
Aeromicrobium_choanae_9H_4	None	HTH_18	2
Aeromicrobium_choanae_9H_4	TetR_C_11	TetR_N	1
Aeromicrobium_choanae_9H_4	AsnC_trans_reg	HTH_AsnC-type	3
Aeromicrobium_choanae_9H_4	HEM4	Trans_reg_C	1
Aeromicrobium_choanae_9H_4	None	Sigma70_r2	2
Aeromicrobium_choanae_9H_4	None	Sigma70_r3	2
Aeromicrobium_choanae_9H_4	None	HTH_IclR	1
Aeromicrobium_choanae_9H_4	LAGLIDADG_WhiA	HTH_WhiA	1
Aeromicrobium_choanae_9H_4	WhiA_N	HTH_WhiA	1
Aeromicrobium_choanae_9H_4	GAF	HTH_30	1
Aeromicrobium_choanae_9H_4	CoA_binding	Put_DNA-bind_N	1
Aeromicrobium_choanae_9H_4	None	HTH_5	1
Aeromicrobium_choanae_9H_4	Ada_Zn_binding	HTH_18	1
Aeromicrobium_choanae_9H_4	AlkA_N	HTH_18	1
Aeromicrobium_choanae_9H_4	Aminotran_1_2	GntR	1
Aeromicrobium_choanae_9H_4	Arg_repressor_C	Arg_repressor	1
Aeromicrobium_choanae_9H_4	Peripla_BP_3	LacI	1
Actinomyces_wuliandei_299	None	Pkinase	7
Actinomyces_wuliandei_299	None	GerE	3
Actinomyces_wuliandei_299	None	HTH_34	1
Actinomyces_wuliandei_299	None	HTH_3	6
Actinomyces_wuliandei_299	None	MarR	2
Actinomyces_wuliandei_299	None	HxlR	3
Actinomyces_wuliandei_299	None	TetR_N	15
Actinomyces_wuliandei_299	Peripla_BP_3	LacI	9
Actinomyces_wuliandei_299	LysR_substrate	HTH_1	3
Actinomyces_wuliandei_299	None	RHH_1	1
Actinomyces_wuliandei_299	cNMP_binding	HTH_Crp_2	1
Actinomyces_wuliandei_299	PRD	HTH_11	1
Actinomyces_wuliandei_299	PRD	Mga	1
Actinomyces_wuliandei_299	PTS_EIIA_2	HTH_11	1
Actinomyces_wuliandei_299	PTS_EIIA_2	Mga	1
Actinomyces_wuliandei_299	AraC_binding	HTH_18	1
Actinomyces_wuliandei_299	None	HTH_31	6
Actinomyces_wuliandei_299	None	HTH_1	1
Actinomyces_wuliandei_299	DeoRC	HTH_DeoR	4
Actinomyces_wuliandei_299	None	Guanylate_cyc	1
Actinomyces_wuliandei_299	UTRA	GntR	2
Actinomyces_wuliandei_299	None	MerR_1	5
Actinomyces_wuliandei_299	None	GntR	2
Actinomyces_wuliandei_299	None	PadR	2
Actinomyces_wuliandei_299	FCD	GntR	2
Actinomyces_wuliandei_299	ROK	MarR_2	1
Actinomyces_wuliandei_299	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_wuliandei_299	IclR	HTH_IclR	2
Actinomyces_wuliandei_299	Peripla_BP_1	LacI	1
Actinomyces_wuliandei_299	Fe_dep_repr_C	Fe_dep_repress	2
Actinomyces_wuliandei_299	FeoA	Fe_dep_repress	1
Actinomyces_wuliandei_299	Sugar-bind	None	1
Actinomyces_wuliandei_299	HrcA	HTH_DeoR	1
Actinomyces_wuliandei_299	None	FUR	1
Actinomyces_wuliandei_299	None	Sigma70_r2	1
Actinomyces_wuliandei_299	None	Sigma70_r3	1
Actinomyces_wuliandei_299	None	Sigma70_r4	1
Actinomyces_wuliandei_299	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_wuliandei_299	WhiA_N	HTH_WhiA	1
Actinomyces_wuliandei_299	TipAS	MerR_1	1
Actinomyces_wuliandei_299	None	HTH_30	1
Actinomyces_wuliandei_299	None	HTH_17	3
Actinomyces_wuliandei_299	None	HTH_20	2
Actinomyces_wuliandei_299	Arg_repressor_C	Arg_repressor	1
Actinomyces_wuliandei_299	None	HTH_5	1
Actinomyces_wuliandei_299	None	MarR_2	1
Actinomyces_wuliandei_299	ROK	HTH_IclR	1
Actinomyces_wuliandei_299	None	Trans_reg_C	1
Actinomyces_wuliandei_299	None	BetR	1
Actinomyces_wuliandei_299	PucR	HTH_30	1
Actinomyces_wuliandei_299	3H	HTH_11	1
Actinomyces_weissii_CCUG_61299	None	Pkinase	10
Actinomyces_weissii_CCUG_61299	TipAS	MerR_1	1
Actinomyces_weissii_CCUG_61299	3H	HTH_11	1
Actinomyces_weissii_CCUG_61299	None	TetR_N	5
Actinomyces_weissii_CCUG_61299	Cupin_2	HTH_31	1
Actinomyces_weissii_CCUG_61299	None	MerR_1	4
Actinomyces_weissii_CCUG_61299	None	PadR	2
Actinomyces_weissii_CCUG_61299	None	Trans_reg_C	1
Actinomyces_weissii_CCUG_61299	Sugar-bind	HTH_23	1
Actinomyces_weissii_CCUG_61299	None	HTH_17	2
Actinomyces_weissii_CCUG_61299	UTRA	GntR	2
Actinomyces_weissii_CCUG_61299	DeoRC	HTH_DeoR	2
Actinomyces_weissii_CCUG_61299	None	HTH_5	2
Actinomyces_weissii_CCUG_61299	FCD	GntR	1
Actinomyces_weissii_CCUG_61299	None	HTH_31	1
Actinomyces_weissii_CCUG_61299	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_weissii_CCUG_61299	Arg_repressor_C	Arg_repressor	1
Actinomyces_weissii_CCUG_61299	None	HTH_20	1
Actinomyces_weissii_CCUG_61299	Peripla_BP_3	LacI	7
Actinomyces_weissii_CCUG_61299	None	HTH_30	1
Actinomyces_weissii_CCUG_61299	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_weissii_CCUG_61299	WhiA_N	HTH_WhiA	1
Actinomyces_weissii_CCUG_61299	None	Sigma70_r2	1
Actinomyces_weissii_CCUG_61299	None	Sigma70_r3	1
Actinomyces_weissii_CCUG_61299	None	Sigma70_r4	1
Actinomyces_weissii_CCUG_61299	None	FUR	1
Actinomyces_weissii_CCUG_61299	HrcA	HTH_DeoR	1
Actinomyces_weissii_CCUG_61299	Fe_dep_repr_C	Fe_dep_repress	2
Actinomyces_weissii_CCUG_61299	FeoA	Fe_dep_repress	2
Actinomyces_weissii_CCUG_61299	IclR	HTH_IclR	1
Actinomyces_weissii_CCUG_61299	None	HTH_3	2
Actinomyces_weissii_CCUG_61299	LysR_substrate	HTH_1	2
Actinomyces_weissii_CCUG_61299	None	HTH_34	1
Actinomyces_weissii_CCUG_61299	Choline_kinase	MarR_2	1
Actinomyces_weissii_CCUG_61299	NTP_transf_3	MarR_2	1
Actinomyces_weissii_CCUG_61299	None	Guanylate_cyc	1
Actinomyces_weissii_CCUG_61299	None	MarR_2	1
Actinomyces_weissii_CCUG_61299	None	GerE	1
Actinomyces_weissii_CCUG_61299	cNMP_binding	HTH_Crp_2	1
Actinopolyspora_erythraea_YIM_90600	None	PadR	6
Actinopolyspora_erythraea_YIM_90600	None	HTH_31	46
Actinopolyspora_erythraea_YIM_90600	None	TetR_N	45
Actinopolyspora_erythraea_YIM_90600	None	MerR_1	10
Actinopolyspora_erythraea_YIM_90600	None	MarR_2	6
Actinopolyspora_erythraea_YIM_90600	None	MarR	9
Actinopolyspora_erythraea_YIM_90600	LysR_substrate	HTH_1	13
Actinopolyspora_erythraea_YIM_90600	TetR_C_6	TetR_N	1
Actinopolyspora_erythraea_YIM_90600	None	FUR	3
Actinopolyspora_erythraea_YIM_90600	None	GGDEF	11
Actinopolyspora_erythraea_YIM_90600	None	RHH_1	2
Actinopolyspora_erythraea_YIM_90600	DJ-1_PfpI	HTH_18	1
Actinopolyspora_erythraea_YIM_90600	Aminotran_1_2	GntR	3
Actinopolyspora_erythraea_YIM_90600	None	HTH_3	9
Actinopolyspora_erythraea_YIM_90600	GAF	ANTAR	2
Actinopolyspora_erythraea_YIM_90600	PAS	EAL	6
Actinopolyspora_erythraea_YIM_90600	PAS	GGDEF	6
Actinopolyspora_erythraea_YIM_90600	CoA_binding	Put_DNA-bind_N	1
Actinopolyspora_erythraea_YIM_90600	TipAS	MerR_1	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_17	9
Actinopolyspora_erythraea_YIM_90600	None	Rrf2	5
Actinopolyspora_erythraea_YIM_90600	BTAD	Trans_reg_C	5
Actinopolyspora_erythraea_YIM_90600	TetR_C	TetR_N	2
Actinopolyspora_erythraea_YIM_90600	AraC_binding	HTH_18	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_34	2
Actinopolyspora_erythraea_YIM_90600	AsnC_trans_reg	HTH_AsnC-type	5
Actinopolyspora_erythraea_YIM_90600	None	GerE	9
Actinopolyspora_erythraea_YIM_90600	WYL	HTH_11	2
Actinopolyspora_erythraea_YIM_90600	IclR	HTH_IclR	10
Actinopolyspora_erythraea_YIM_90600	None	HTH_22	1
Actinopolyspora_erythraea_YIM_90600	None	Pkinase	10
Actinopolyspora_erythraea_YIM_90600	GAF	HTH_30	2
Actinopolyspora_erythraea_YIM_90600	TetR_C_11	TetR_N	1
Actinopolyspora_erythraea_YIM_90600	PucR	HTH_30	1
Actinopolyspora_erythraea_YIM_90600	Peptidase_S24	LexA_DNA_bind	2
Actinopolyspora_erythraea_YIM_90600	Fe_dep_repr_C	Fe_dep_repress	2
Actinopolyspora_erythraea_YIM_90600	FeoA	Fe_dep_repress	2
Actinopolyspora_erythraea_YIM_90600	None	Sigma70_r2	4
Actinopolyspora_erythraea_YIM_90600	None	Sigma70_r3	4
Actinopolyspora_erythraea_YIM_90600	None	Sigma70_r4	4
Actinopolyspora_erythraea_YIM_90600	GAF	EAL	1
Actinopolyspora_erythraea_YIM_90600	GAF	GGDEF	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_1	2
Actinopolyspora_erythraea_YIM_90600	Peripla_BP_3	LacI	9
Actinopolyspora_erythraea_YIM_90600	Ada_Zn_binding	HTH_18	1
Actinopolyspora_erythraea_YIM_90600	AlkA_N	HTH_18	1
Actinopolyspora_erythraea_YIM_90600	GyrI-like	HTH_18	1
Actinopolyspora_erythraea_YIM_90600	FCD	GntR	8
Actinopolyspora_erythraea_YIM_90600	DeoRC	HTH_DeoR	5
Actinopolyspora_erythraea_YIM_90600	LAGLIDADG_WhiA	HTH_WhiA	1
Actinopolyspora_erythraea_YIM_90600	WhiA_N	HTH_WhiA	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_24	1
Actinopolyspora_erythraea_YIM_90600	None	EAL	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_30	5
Actinopolyspora_erythraea_YIM_90600	None	Guanylate_cyc	1
Actinopolyspora_erythraea_YIM_90600	ROK	MarR_2	1
Actinopolyspora_erythraea_YIM_90600	None	ANTAR	1
Actinopolyspora_erythraea_YIM_90600	None	GntR	4
Actinopolyspora_erythraea_YIM_90600	Cupin_2	HTH_3	2
Actinopolyspora_erythraea_YIM_90600	None	HTH_20	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_5	6
Actinopolyspora_erythraea_YIM_90600	HEM4	Trans_reg_C	1
Actinopolyspora_erythraea_YIM_90600	Rhodanese	HTH_5	1
Actinopolyspora_erythraea_YIM_90600	None	HxlR	1
Actinopolyspora_erythraea_YIM_90600	None	MerR	2
Actinopolyspora_erythraea_YIM_90600	None	MerR-DNA-bind	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_18	1
Actinopolyspora_erythraea_YIM_90600	Arg_repressor_C	Arg_repressor	1
Actinopolyspora_erythraea_YIM_90600	WHG	TetR_N	1
Actinopolyspora_erythraea_YIM_90600	TOBE	HTH_17	1
Actinopolyspora_erythraea_YIM_90600	UTRA	GntR	1
Actinopolyspora_erythraea_YIM_90600	TPR_12	Trans_reg_C	1
Actinopolyspora_erythraea_YIM_90600	HrcA	HTH_DeoR	1
Actinopolyspora_erythraea_YIM_90600	None	HTH_IclR	1
Actinopolyspora_erythraea_YIM_90600	SIS	HTH_6	1
Actinopolyspora_erythraea_YIM_90600	cNMP_binding	HTH_Crp_2	1
Actinopolyspora_erythraea_YIM_90600	Redoxin	MerR	1
Arcanobacterium_buesumense_2701	None	TetR_N	9
Arcanobacterium_buesumense_2701	ROK	HTH_IclR	1
Arcanobacterium_buesumense_2701	Peripla_BP_3	LacI	3
Arcanobacterium_buesumense_2701	UTRA	GntR	2
Arcanobacterium_buesumense_2701	Choline_kinase	HTH_24	1
Arcanobacterium_buesumense_2701	NTP_transf_3	HTH_24	1
Arcanobacterium_buesumense_2701	None	HTH_3	3
Arcanobacterium_buesumense_2701	None	Pkinase	3
Arcanobacterium_buesumense_2701	Fe_dep_repr_C	Fe_dep_repress	2
Arcanobacterium_buesumense_2701	FeoA	Fe_dep_repress	2
Arcanobacterium_buesumense_2701	None	MerR_1	4
Arcanobacterium_buesumense_2701	DNA_methylase	MerR_1	1
Arcanobacterium_buesumense_2701	None	HTH_17	4
Arcanobacterium_buesumense_2701	None	MarR	1
Arcanobacterium_buesumense_2701	FCD	GntR	2
Arcanobacterium_buesumense_2701	None	GntR	4
Arcanobacterium_buesumense_2701	None	PadR	2
Arcanobacterium_buesumense_2701	None	HTH_5	1
Arcanobacterium_buesumense_2701	None	HTH_31	2
Arcanobacterium_buesumense_2701	Peptidase_S24	LexA_DNA_bind	1
Arcanobacterium_buesumense_2701	None	FUR	1
Arcanobacterium_buesumense_2701	None	Sigma70_r2	1
Arcanobacterium_buesumense_2701	None	Sigma70_r3	1
Arcanobacterium_buesumense_2701	None	Sigma70_r4	1
Arcanobacterium_buesumense_2701	LAGLIDADG_WhiA	HTH_WhiA	1
Arcanobacterium_buesumense_2701	WhiA_N	HTH_WhiA	1
Arcanobacterium_buesumense_2701	None	HTH_24	1
Arcanobacterium_buesumense_2701	Arg_repressor_C	Arg_repressor	1
Arcanobacterium_buesumense_2701	HrcA	HTH_DeoR	1
Arcanobacterium_buesumense_2701	IclR	HTH_IclR	1
Arcanobacterium_buesumense_2701	None	HTH_26	1
Arcanobacterium_buesumense_2701	None	HxlR	1
Arcanobacterium_buesumense_2701	DeoRC	HTH_DeoR	1
Arcanobacterium_buesumense_2701	None	Guanylate_cyc	1
Arcanobacterium_buesumense_2701	None	MarR_2	1
Arcanobacterium_buesumense_2701	cNMP_binding	HTH_Crp_2	1
Adlercreutzia_hattorii_8CFCBH1	None	GerE	65
Adlercreutzia_hattorii_8CFCBH1	None	HTH_17	5
Adlercreutzia_hattorii_8CFCBH1	None	SpoIIE	1
Adlercreutzia_hattorii_8CFCBH1	None	Pkinase	5
Adlercreutzia_hattorii_8CFCBH1	None	TetR_N	10
Adlercreutzia_hattorii_8CFCBH1	None	HTH_30	1
Adlercreutzia_hattorii_8CFCBH1	PAS	GGDEF	2
Adlercreutzia_hattorii_8CFCBH1	None	HTH_3	17
Adlercreutzia_hattorii_8CFCBH1	Fe_dep_repr_C	Fe_dep_repress	2
Adlercreutzia_hattorii_8CFCBH1	None	HTH_18	2
Adlercreutzia_hattorii_8CFCBH1	None	HTH_31	5
Adlercreutzia_hattorii_8CFCBH1	NikR_C	RHH_1	1
Adlercreutzia_hattorii_8CFCBH1	None	HTH_24	1
Adlercreutzia_hattorii_8CFCBH1	None	MerR_1	5
Adlercreutzia_hattorii_8CFCBH1	None	HTH_26	2
Adlercreutzia_hattorii_8CFCBH1	LysR_substrate	HTH_1	12
Adlercreutzia_hattorii_8CFCBH1	None	Sigma70_r2	2
Adlercreutzia_hattorii_8CFCBH1	PucR	HTH_30	1
Adlercreutzia_hattorii_8CFCBH1	None	HTH_1	3
Adlercreutzia_hattorii_8CFCBH1	None	HTH_5	3
Adlercreutzia_hattorii_8CFCBH1	PBP_like	HTH_17	1
Adlercreutzia_hattorii_8CFCBH1	None	HxlR	3
Adlercreutzia_hattorii_8CFCBH1	None	GntR	9
Adlercreutzia_hattorii_8CFCBH1	TetR_C	TetR_N	1
Adlercreutzia_hattorii_8CFCBH1	None	HTH_27	2
Adlercreutzia_hattorii_8CFCBH1	None	MarR_2	5
Adlercreutzia_hattorii_8CFCBH1	None	Trans_reg_C	1
Adlercreutzia_hattorii_8CFCBH1	None	Sigma70_r3	1
Adlercreutzia_hattorii_8CFCBH1	None	Sigma70_r4	1
Adlercreutzia_hattorii_8CFCBH1	None	HTH_11	2
Adlercreutzia_hattorii_8CFCBH1	Cupin_2	HTH_19	2
Adlercreutzia_hattorii_8CFCBH1	HrcA	HTH_DeoR	1
Adlercreutzia_hattorii_8CFCBH1	Peptidase_S24	LexA_DNA_bind	1
Adlercreutzia_hattorii_8CFCBH1	LAGLIDADG_WhiA	HTH_WhiA	1
Adlercreutzia_hattorii_8CFCBH1	WhiA_N	HTH_WhiA	1
Adlercreutzia_hattorii_8CFCBH1	Cupin_2	HTH_31	1
Adlercreutzia_hattorii_8CFCBH1	cNMP_binding	HTH_Crp_2	2
Adlercreutzia_hattorii_8CFCBH1	None	HTH_Crp_2	2
Adlercreutzia_hattorii_8CFCBH1	DUF234	HTH_5	1
Adlercreutzia_hattorii_8CFCBH1	None	MarR	1
Adlercreutzia_hattorii_8CFCBH1	Aminotran_1_2	GntR	1
Adlercreutzia_hattorii_8CFCBH1	None	Rrf2	2
Adlercreutzia_hattorii_8CFCBH1	TetR_C_8	TetR_N	1
Adlercreutzia_hattorii_8CFCBH1	None	LytTR	1
Adlercreutzia_hattorii_8CFCBH1	AraC_binding	HTH_18	1
Adlercreutzia_hattorii_8CFCBH1	None	Trp_repressor	1
Adlercreutzia_hattorii_8CFCBH1	None	HTH_IclR	1
Adlercreutzia_hattorii_8CFCBH1	TipAS	MerR_1	1
Bifidobacterium_catenulatum_DSM_16992	None	Pkinase	5
Bifidobacterium_catenulatum_DSM_16992	None	HTH_3	2
Bifidobacterium_catenulatum_DSM_16992	None	LacI	1
Bifidobacterium_catenulatum_DSM_16992	Peripla_BP_3	LacI	18
Bifidobacterium_catenulatum_DSM_16992	None	MerR_1	4
Bifidobacterium_catenulatum_DSM_16992	AsnC_trans_reg	HTH_AsnC-type	2
Bifidobacterium_catenulatum_DSM_16992	None	Trans_reg_C	1
Bifidobacterium_catenulatum_DSM_16992	None	TetR_N	8
Bifidobacterium_catenulatum_DSM_16992	None	MarR_2	1
Bifidobacterium_catenulatum_DSM_16992	LysR_substrate	HTH_1	2
Bifidobacterium_catenulatum_DSM_16992	Peripla_BP_1	LacI	2
Bifidobacterium_catenulatum_DSM_16992	Peptidase_S24	LexA_DNA_bind	1
Bifidobacterium_catenulatum_DSM_16992	None	HTH_24	1
Bifidobacterium_catenulatum_DSM_16992	ROK	HTH_24	1
Bifidobacterium_catenulatum_DSM_16992	AraC_binding	HTH_18	2
Bifidobacterium_catenulatum_DSM_16992	Arg_repressor_C	Arg_repressor	1
Bifidobacterium_catenulatum_DSM_16992	None	GntR	1
Bifidobacterium_catenulatum_DSM_16992	LAGLIDADG_WhiA	HTH_WhiA	1
Bifidobacterium_catenulatum_DSM_16992	WhiA_N	HTH_WhiA	1
Bifidobacterium_catenulatum_DSM_16992	None	GGDEF	1
Bifidobacterium_catenulatum_DSM_16992	cNMP_binding	HTH_Crp_2	1
Bifidobacterium_catenulatum_DSM_16992	DeoRC	HTH_DeoR	1
Bifidobacterium_catenulatum_DSM_16992	None	HTH_5	1
Bifidobacterium_catenulatum_DSM_16992	None	HTH_18	1
Bifidobacterium_catenulatum_DSM_16992	AsnC_trans_reg	HTH_24	1
Bifidobacterium_catenulatum_DSM_16992	None	HTH_31	1
Bifidobacterium_catenulatum_DSM_16992	None	Sigma70_r2	1
Bifidobacterium_catenulatum_DSM_16992	None	Sigma70_r3	1
Bifidobacterium_catenulatum_DSM_16992	None	Sigma70_r4	1
Bifidobacterium_catenulatum_DSM_16992	None	HTH_26	2
